model_name,lead_time_step,variable,rmse,acc
pruned_3_layers_epoch_6,1,z500,40.44544852912093,0.9992291261363961
pruned_3_layers_epoch_6,1,t850,0.5524792334886902,0.9939281980418626
pruned_3_layers_epoch_6,1,t2m,0.7744937266051436,0.988707951327276
pruned_3_layers_epoch_6,1,u10,0.6136944024256488,0.9892792268838296
pruned_3_layers_epoch_6,1,v10,0.6229890212000415,0.988954218406251
pruned_3_layers_epoch_6,2,z500,64.66218221653773,0.9980623089401416
pruned_3_layers_epoch_6,2,t850,0.73656083451969,0.9892686868513096
pruned_3_layers_epoch_6,2,t2m,0.8875264758504303,0.985572661434472
pruned_3_layers_epoch_6,2,u10,0.8304104485325308,0.9800469718831878
pruned_3_layers_epoch_6,2,v10,0.8603107786045394,0.9786424290534504
pruned_3_layers_epoch_6,3,z500,87.32721079394804,0.9964696824883615
pruned_3_layers_epoch_6,3,t850,0.8319565707078859,0.9861934411459129
pruned_3_layers_epoch_6,3,t2m,0.969083955501045,0.9824403830746699
pruned_3_layers_epoch_6,3,u10,0.9601335335710195,0.973606609432391
pruned_3_layers_epoch_6,3,v10,0.9951399474836594,0.971731732677481
pruned_3_layers_epoch_6,4,z500,113.13037659202874,0.9941104670476647
pruned_3_layers_epoch_6,4,t850,0.9584368054427248,0.9818069568559444
pruned_3_layers_epoch_6,4,t2m,1.0511632987906814,0.9797150489338283
pruned_3_layers_epoch_6,4,u10,1.1467007292049558,0.9617594230774394
pruned_3_layers_epoch_6,4,v10,1.1871357377015013,0.9592764041277283
pruned_3_layers_epoch_6,5,z500,138.5758164475084,0.9911300127066713
pruned_3_layers_epoch_6,5,t850,1.056980605231983,0.9776598647986044
pruned_3_layers_epoch_6,5,t2m,1.14760581940912,0.9749962557627502
pruned_3_layers_epoch_6,5,u10,1.3057613932220629,0.9509742036878064
pruned_3_layers_epoch_6,5,v10,1.3507927356485547,0.947772053033946
pruned_3_layers_epoch_6,6,z500,166.67613322508402,0.9871791830941952
pruned_3_layers_epoch_6,6,t850,1.1871334274387892,0.9719628598436963
pruned_3_layers_epoch_6,6,t2m,1.2803627032807419,0.9689331231170526
pruned_3_layers_epoch_6,6,u10,1.5036208176746049,0.9339209182302379
pruned_3_layers_epoch_6,6,v10,1.5545317214294518,0.9298815014642045
pruned_3_layers_epoch_6,7,z500,194.17739331122883,0.9824989381449183
pruned_3_layers_epoch_6,7,t850,1.3025267736871815,0.965881066948342
pruned_3_layers_epoch_6,7,t2m,1.5182047929177738,0.9546347700017791
pruned_3_layers_epoch_6,7,u10,1.6856554107293071,0.9178227765600109
pruned_3_layers_epoch_6,7,v10,1.7448860799800083,0.9122987339616487
pruned_3_layers_epoch_6,8,z500,224.76349090064704,0.9765160013843515
pruned_3_layers_epoch_6,8,t850,1.4541495179330837,0.9575725897064422
pruned_3_layers_epoch_6,8,t2m,2.0598433350717555,0.9213678217466983
pruned_3_layers_epoch_6,8,u10,1.8879957252374575,0.8950379071288934
pruned_3_layers_epoch_6,8,v10,1.9529287921649783,0.8882685583396996
pruned_3_layers_epoch_6,9,z500,255.51026703392327,0.9693662317771485
pruned_3_layers_epoch_6,9,t850,1.6290229059464438,0.9460735487538343
pruned_3_layers_epoch_6,9,t2m,3.0786070457383907,0.8525988231491111
pruned_3_layers_epoch_6,9,u10,2.0865882681734735,0.8727836136045403
pruned_3_layers_epoch_6,9,v10,2.1555820570311734,0.8641699652432063
pruned_3_layers_epoch_6,10,z500,289.4218540298206,0.9605028329614821
pruned_3_layers_epoch_6,10,t850,1.8700472036553495,0.929465938546804
pruned_3_layers_epoch_6,10,t2m,4.552998939705961,0.7589924110713617
pruned_3_layers_epoch_6,10,u10,2.2964867613169067,0.8425520458700937
pruned_3_layers_epoch_6,10,v10,2.3602519901105143,0.8331763174946748
pruned_3_layers_epoch_6,11,z500,323.89470872932304,0.9499201881152958
pruned_3_layers_epoch_6,11,t850,2.1699652951522914,0.9055390278054349
pruned_3_layers_epoch_6,11,t2m,6.377993144136568,0.6485475721305975
pruned_3_layers_epoch_6,11,u10,2.5132991295287064,0.8122724281343002
pruned_3_layers_epoch_6,11,v10,2.5740228125502944,0.8011070246803028
pruned_3_layers_epoch_6,12,z500,362.33126933348245,0.9369403926353881
pruned_3_layers_epoch_6,12,t850,2.5415520414959785,0.874724019839111
pruned_3_layers_epoch_6,12,t2m,8.465856320365182,0.5505005895425488
pruned_3_layers_epoch_6,12,u10,2.736357246697282,0.7724985786656428
pruned_3_layers_epoch_6,12,v10,2.789622918187573,0.7607935587121122
