model_name,lead_time_step,variable,rmse,acc
pruned_5_layers_epoch_6,1,z500,47.1399156154867,0.9989418940171183
pruned_5_layers_epoch_6,1,t850,0.6121307551527823,0.9925463033122057
pruned_5_layers_epoch_6,1,t2m,0.8528387649765228,0.9863640053312206
pruned_5_layers_epoch_6,1,u10,0.6841326872063749,0.9866652448750075
pruned_5_layers_epoch_6,1,v10,0.6924826422883146,0.9863408167934951
pruned_5_layers_epoch_6,2,z500,74.81405744073112,0.9973573877824752
pruned_5_layers_epoch_6,2,t850,0.8130924242168831,0.9869195842210141
pruned_5_layers_epoch_6,2,t2m,0.9974746297857615,0.9816979412925976
pruned_5_layers_epoch_6,2,u10,0.9127663510471749,0.9758523486180013
pruned_5_layers_epoch_6,2,v10,0.9384483821565213,0.9744728087712933
pruned_5_layers_epoch_6,3,z500,100.549075504921,0.9952113258772056
pruned_5_layers_epoch_6,3,t850,0.9269091976421505,0.9828538291947135
pruned_5_layers_epoch_6,3,t2m,1.0975217862502156,0.9774273833749014
pruned_5_layers_epoch_6,3,u10,1.0648249600852668,0.9674384860353097
pruned_5_layers_epoch_6,3,v10,1.0966962169668528,0.965434210593474
pruned_5_layers_epoch_6,4,z500,129.22937740560351,0.9921101165217394
pruned_5_layers_epoch_6,4,t850,1.062561579922724,0.9776238938949627
pruned_5_layers_epoch_6,4,t2m,1.1928207068469938,0.9737746562371706
pruned_5_layers_epoch_6,4,u10,1.2675309987041536,0.9530481779375556
pruned_5_layers_epoch_6,4,v10,1.3058300384596073,0.9501802368537008
pruned_5_layers_epoch_6,5,z500,157.90831709707248,0.9881563652827087
pruned_5_layers_epoch_6,5,t850,1.1743159560517893,0.9724356535426731
pruned_5_layers_epoch_6,5,t2m,1.3144529385273682,0.967203167896697
pruned_5_layers_epoch_6,5,u10,1.4532901221813437,0.9388329330103358
pruned_5_layers_epoch_6,5,v10,1.494625377255445,0.9352157841847596
pruned_5_layers_epoch_6,6,z500,189.49366027150074,0.9829153648301876
pruned_5_layers_epoch_6,6,t850,1.3131345783531998,0.9656762510704595
pruned_5_layers_epoch_6,6,t2m,1.4643297828109572,0.9594337054471064
pruned_5_layers_epoch_6,6,u10,1.671375443815519,0.9175731353253626
pruned_5_layers_epoch_6,6,v10,1.7169721865787186,0.9129158215149821
pruned_5_layers_epoch_6,7,z500,220.96245928716394,0.9765991055765632
pruned_5_layers_epoch_6,7,t850,1.4395603274499904,0.9582814048122428
pruned_5_layers_epoch_6,7,t2m,1.6906889663728255,0.9445282357365059
pruned_5_layers_epoch_6,7,u10,1.8790117049350419,0.8965725752228465
pruned_5_layers_epoch_6,7,v10,1.9339170982051828,0.8901442569061364
pruned_5_layers_epoch_6,8,z500,255.93943837767873,0.9684770989684419
pruned_5_layers_epoch_6,8,t850,1.5925048969311422,0.9490714069851284
pruned_5_layers_epoch_6,8,t2m,2.0302526964155656,0.9232624139865684
pruned_5_layers_epoch_6,8,u10,2.0969865042404088,0.8684543531034246
pruned_5_layers_epoch_6,8,v10,2.168410394444812,0.8591657374158251
pruned_5_layers_epoch_6,9,z500,292.01180322742994,0.9585687221761522
pruned_5_layers_epoch_6,9,t850,1.7486173906805795,0.9378307838013719
pruned_5_layers_epoch_6,9,t2m,2.4766565781065872,0.8895028686390243
pruned_5_layers_epoch_6,9,u10,2.3113187757950255,0.8409672792397398
pruned_5_layers_epoch_6,9,v10,2.4070170964608644,0.8273023063910074
pruned_5_layers_epoch_6,10,z500,332.06890272428205,0.9461170338385598
pruned_5_layers_epoch_6,10,t850,1.9266708922785754,0.9247256051228699
pruned_5_layers_epoch_6,10,t2m,2.983230981080892,0.8536616477220418
pruned_5_layers_epoch_6,10,u10,2.5231624648557696,0.8060902410379335
pruned_5_layers_epoch_6,10,v10,2.6437694706730337,0.7871126073032784
pruned_5_layers_epoch_6,11,z500,372.75215430233067,0.9314354391737357
pruned_5_layers_epoch_6,11,t850,2.105388065290185,0.9092146328041674
pruned_5_layers_epoch_6,11,t2m,3.5316990913625537,0.8085604649682284
pruned_5_layers_epoch_6,11,u10,2.7329687832454064,0.7732431295863743
pruned_5_layers_epoch_6,11,v10,2.8865531223446297,0.7468391800059953
pruned_5_layers_epoch_6,12,z500,415.97007214423667,0.9141502040724515
pruned_5_layers_epoch_6,12,t850,2.2972970981171676,0.8924801476174893
pruned_5_layers_epoch_6,12,t2m,4.12405188656386,0.7675081924353232
pruned_5_layers_epoch_6,12,u10,2.92948187929292,0.7330058053885092
pruned_5_layers_epoch_6,12,v10,3.1080253204153903,0.6994853016384487
pruned_5_layers_epoch_6,13,z500,458.7239785647259,0.8946443419882705
pruned_5_layers_epoch_6,13,t850,2.4933027954740896,0.8726095983435987
pruned_5_layers_epoch_6,13,t2m,4.783517628408677,0.7158825284275929
pruned_5_layers_epoch_6,13,u10,3.126913243831869,0.6963961204337008
pruned_5_layers_epoch_6,13,v10,3.342636276223806,0.6531308176797196
pruned_5_layers_epoch_6,14,z500,502.84863571081746,0.8727829070064609
pruned_5_layers_epoch_6,14,t850,2.7027541339064443,0.85174385495692
pruned_5_layers_epoch_6,14,t2m,5.493962682159253,0.672302267404908
pruned_5_layers_epoch_6,14,u10,3.3034173017107573,0.6526553364439384
pruned_5_layers_epoch_6,14,v10,3.543373586079262,0.6011434850080053
pruned_5_layers_epoch_6,15,z500,545.4878715643003,0.8490891053689925
pruned_5_layers_epoch_6,15,t850,2.9142177158227844,0.8278738466721007
pruned_5_layers_epoch_6,15,t2m,6.232288640304651,0.6217490191566212
pruned_5_layers_epoch_6,15,u10,3.482425247490739,0.6149590225193088
pruned_5_layers_epoch_6,15,v10,3.7637020848982825,0.5515485484173844
pruned_5_layers_epoch_6,16,z500,588.3835106535331,0.8236503764237771
pruned_5_layers_epoch_6,16,t850,3.131529397804644,0.8042988167794723
pruned_5_layers_epoch_6,16,t2m,6.955351696334072,0.5849693485811436
pruned_5_layers_epoch_6,16,u10,3.633569099383647,0.5707037440558386
pruned_5_layers_epoch_6,16,v10,3.9339207803736853,0.499257774159895
pruned_5_layers_epoch_6,17,z500,629.0052572069221,0.7970441832888726
pruned_5_layers_epoch_6,17,t850,3.3426741594708833,0.7784742987688693
pruned_5_layers_epoch_6,17,t2m,7.6418633993777485,0.5440162498524735
pruned_5_layers_epoch_6,17,u10,3.7890423569599343,0.5351536863343009
pruned_5_layers_epoch_6,17,v10,4.131676415491371,0.45015560282009276
pruned_5_layers_epoch_6,18,z500,668.9937600929644,0.7695181679459258
pruned_5_layers_epoch_6,18,t850,3.551020334552786,0.754351262606722
pruned_5_layers_epoch_6,18,t2m,8.271372206384243,0.5176093318608886
pruned_5_layers_epoch_6,18,u10,3.912349760865366,0.4931138312683425
pruned_5_layers_epoch_6,18,v10,4.264953702521724,0.4015818771869777
pruned_5_layers_epoch_6,19,z500,705.911505161051,0.7417765006672736
pruned_5_layers_epoch_6,19,t850,3.747136062749937,0.7286518822169171
pruned_5_layers_epoch_6,19,t2m,8.848769781975772,0.48641998916031925
pruned_5_layers_epoch_6,19,u10,4.042907854698224,0.46182494373294897
pruned_5_layers_epoch_6,19,v10,4.4333537224284765,0.35629267640952955
pruned_5_layers_epoch_6,20,z500,741.4111713430735,0.7141082804629256
pruned_5_layers_epoch_6,20,t850,3.936504437270777,0.7057089049722896
pruned_5_layers_epoch_6,20,t2m,9.37267460370197,0.46797877083943545
pruned_5_layers_epoch_6,20,u10,4.138957515109185,0.42364429778226925
pruned_5_layers_epoch_6,20,v10,4.527201643203224,0.3143635512064289
pruned_5_layers_epoch_6,21,z500,773.1616545096456,0.6872505479018781
pruned_5_layers_epoch_6,21,t850,4.11099657532889,0.6815677123695778
pruned_5_layers_epoch_6,21,t2m,9.857009482783312,0.4439272094705251
pruned_5_layers_epoch_6,21,u10,4.245230568187862,0.39813160962898636
pruned_5_layers_epoch_6,21,v10,4.660627465008357,0.2760305511635109
pruned_5_layers_epoch_6,22,z500,803.2346829036095,0.6611645794447574
pruned_5_layers_epoch_6,22,t850,4.277308261594293,0.660779485489403
pruned_5_layers_epoch_6,22,t2m,10.304196000765156,0.4304632773445971
pruned_5_layers_epoch_6,22,u10,4.316049463922085,0.3649088453147664
pruned_5_layers_epoch_6,22,v10,4.711397442737771,0.24413233724885813
pruned_5_layers_epoch_6,23,z500,829.4866902441952,0.6366038350752612
pruned_5_layers_epoch_6,23,t850,4.4289453389258355,0.6390207641284559
pruned_5_layers_epoch_6,23,t2m,10.728430801263734,0.41086276391697996
pruned_5_layers_epoch_6,23,u10,4.401862300308057,0.3450108313277447
pruned_5_layers_epoch_6,23,v10,4.809926928088652,0.21462169232877107
