model_name,lead_time_step,variable,rmse,acc
pruned_2_layers_epoch_6,17,v10,3.422318783552287,0.6449861746260573
pruned_2_layers_epoch_6,18,z500,506.48997898208364,0.8730331073260175
pruned_2_layers_epoch_6,18,t850,3.4086234516271667,0.7955254028296338
pruned_2_layers_epoch_6,18,t2m,10.307783333282897,0.5141769609304779
pruned_2_layers_epoch_6,18,u10,3.5111263264490904,0.6210632875311974
pruned_2_layers_epoch_6,18,v10,3.5603299314083334,0.6074072167527076
pruned_2_layers_epoch_6,19,z500,538.4208520644204,0.8552007365493135
pruned_2_layers_epoch_6,19,t850,3.7749465657346075,0.7598677931884148
pruned_2_layers_epoch_6,19,t2m,12.277524519233065,0.445690807475391
pruned_2_layers_epoch_6,19,u10,3.669018174016942,0.5911336702674461
pruned_2_layers_epoch_6,19,v10,3.728803091209028,0.573107898235321
pruned_2_layers_epoch_6,20,z500,571.3328758538103,0.8364624347766685
pruned_2_layers_epoch_6,20,t850,4.1795579414793895,0.7237620994698402
pruned_2_layers_epoch_6,20,t2m,14.438136336523728,0.3868363687362751
pruned_2_layers_epoch_6,20,u10,3.8091107613547552,0.5519063572643855
pruned_2_layers_epoch_6,20,v10,3.8623461110631845,0.5330709831674671
pruned_2_layers_epoch_6,21,z500,602.5939677147892,0.816225894003607
pruned_2_layers_epoch_6,21,t850,4.613508915767989,0.6829288889908923
pruned_2_layers_epoch_6,21,t2m,16.738992307439197,0.33121985080521865
pruned_2_layers_epoch_6,21,u10,3.9603076953461716,0.522396371351274
pruned_2_layers_epoch_6,21,v10,4.033876709431909,0.4967413699493728
pruned_2_layers_epoch_6,22,z500,634.7479021296155,0.7953815623368631
pruned_2_layers_epoch_6,22,t850,5.074696002725783,0.6439084468940117
pruned_2_layers_epoch_6,22,t2m,19.11416917406647,0.28867842477626643
pruned_2_layers_epoch_6,22,u10,4.097776612755973,0.48182319612476415
pruned_2_layers_epoch_6,22,v10,4.1613814950655295,0.4558325391574945
pruned_2_layers_epoch_6,23,z500,664.8556153707664,0.7730762625539769
pruned_2_layers_epoch_6,23,t850,5.547505360075881,0.6024553645922485
pruned_2_layers_epoch_6,23,t2m,21.528737651569216,0.25049238110887273
pruned_2_layers_epoch_6,23,u10,4.251563431830379,0.4523591223542251
pruned_2_layers_epoch_6,23,v10,4.335189010843885,0.41856142470623525
pruned_2_layers_epoch_6,24,z500,695.5537402616533,0.7507241681301394
pruned_2_layers_epoch_6,24,t850,6.032961431162318,0.5650824207666866
pruned_2_layers_epoch_6,24,t2m,23.969309876084992,0.22252700748390325
pruned_2_layers_epoch_6,24,u10,4.389872071463302,0.4113726168038459
pruned_2_layers_epoch_6,24,v10,4.459128222651988,0.3772201646306661
pruned_2_layers_epoch_6,25,z500,723.971371442912,0.7269420294122323
pruned_2_layers_epoch_6,25,t850,6.516316234066499,0.5270302048442084
pruned_2_layers_epoch_6,25,t2m,26.408018756845145,0.19795308316220117
pruned_2_layers_epoch_6,25,u10,4.546415781841597,0.38314569654078456
pruned_2_layers_epoch_6,25,v10,4.6303514675055135,0.34066690150752416
pruned_2_layers_epoch_6,26,z500,753.1666426845103,0.7035309885467231
pruned_2_layers_epoch_6,26,t850,7.004128891662512,0.4939256719204301
pruned_2_layers_epoch_6,26,t2m,28.826737425180788,0.17978516778799408
pruned_2_layers_epoch_6,26,u10,4.68344931096338,0.34361894079093824
pruned_2_layers_epoch_6,26,v10,4.744028550952507,0.30121196098833775
pruned_2_layers_epoch_6,27,z500,779.7895531680997,0.678638715151302
pruned_2_layers_epoch_6,27,t850,7.489034466237329,0.4605141973861769
pruned_2_layers_epoch_6,27,t2m,31.24989812200962,0.162933901930488
pruned_2_layers_epoch_6,27,u10,4.83820358734557,0.31894796379118656
pruned_2_layers_epoch_6,27,v10,4.911573692407022,0.26643312458136226
pruned_2_layers_epoch_6,28,z500,806.9718822287448,0.6548194727085156
pruned_2_layers_epoch_6,28,t850,7.983596593974023,0.43159628247415555
pruned_2_layers_epoch_6,28,t2m,33.70593538763803,0.14990345952647358
pruned_2_layers_epoch_6,28,u10,4.971835823698417,0.28325184205723875
pruned_2_layers_epoch_6,28,v10,5.015476874133062,0.23094065598467126
