model_name,lead_time_step,variable,rmse,acc
pruned_1_layers_epoch_6,1,z500,34.93897309116811,0.9994179982712815
pruned_1_layers_epoch_6,1,t850,0.5281521308355491,0.9944481117099357
pruned_1_layers_epoch_6,1,t2m,0.7449048834140074,0.98952967461261
pruned_1_layers_epoch_6,1,u10,0.588428879916335,0.9901445844319946
pruned_1_layers_epoch_6,1,v10,0.5971269574245262,0.9898527804033717
pruned_1_layers_epoch_6,2,z500,54.3825831919409,0.9985997846672655
pruned_1_layers_epoch_6,2,t850,0.6967174077833165,0.990383962013202
pruned_1_layers_epoch_6,2,t2m,0.8399692670593049,0.9871235113570144
pruned_1_layers_epoch_6,2,u10,0.7958618562314763,0.9816912236160407
pruned_1_layers_epoch_6,2,v10,0.822397354594822,0.9804484254821053
pruned_1_layers_epoch_6,3,z500,70.82834086071846,0.9976297184075723
pruned_1_layers_epoch_6,3,t850,0.7747636770402919,0.9880028113972541
pruned_1_layers_epoch_6,3,t2m,0.9107266068458557,0.984526798045835
pruned_1_layers_epoch_6,3,u10,0.9095280090523832,0.9763514316281793
pruned_1_layers_epoch_6,3,v10,0.9415601891512312,0.9746146794803981
pruned_1_layers_epoch_6,4,z500,92.4227879700048,0.9959793074170971
pruned_1_layers_epoch_6,4,t850,0.8857139085924159,0.9844278300274684
pruned_1_layers_epoch_6,4,t2m,0.986304732674327,0.9822284689162697
pruned_1_layers_epoch_6,4,u10,1.0811968708837498,0.9660671586430939
pruned_1_layers_epoch_6,4,v10,1.1145643035792772,0.9638878460036976
pruned_1_layers_epoch_6,5,z500,112.62845585998876,0.9940088964041385
pruned_1_layers_epoch_6,5,t850,0.9658923212376387,0.9813209585637354
pruned_1_layers_epoch_6,5,t2m,1.0930318189732855,0.9766922752950444
pruned_1_layers_epoch_6,5,u10,1.2188344481271072,0.9573545832207749
pruned_1_layers_epoch_6,5,v10,1.2578375179674373,0.9544192359434159
pruned_1_layers_epoch_6,6,z500,137.17010280673065,0.9911053327208791
pruned_1_layers_epoch_6,6,t850,1.0800641728513067,0.976775770413809
pruned_1_layers_epoch_6,6,t2m,1.2711090848432574,0.9668047208359788
pruned_1_layers_epoch_6,6,u10,1.4007071669541258,0.942773281528963
pruned_1_layers_epoch_6,6,v10,1.4415444735042209,0.9392014955009163
pruned_1_layers_epoch_6,7,z500,159.9828085446491,0.9878338308973685
pruned_1_layers_epoch_6,7,t850,1.177132234227058,0.9721365311292297
pruned_1_layers_epoch_6,7,t2m,1.5236767310669967,0.9498831183550744
pruned_1_layers_epoch_6,7,u10,1.5613442672697526,0.929662606236655
pruned_1_layers_epoch_6,7,v10,1.6102916102169613,0.9248262880234744
pruned_1_layers_epoch_6,8,z500,186.49021971292336,0.9834641554502136
