model_name,lead_time_step,variable,rmse,acc
backbone_epoch_6,1,z500,34.795140037323506,0.9994240819408907
backbone_epoch_6,1,t850,0.5224213397036718,0.9945649458043402
backbone_epoch_6,1,t2m,0.7390576820799758,0.9896803601494049
backbone_epoch_6,1,u10,0.5817346909192688,0.9903669217445331
backbone_epoch_6,1,v10,0.5903552943767783,0.9900881797907739
backbone_epoch_6,2,z500,54.044595750350524,0.998614728783762
backbone_epoch_6,2,t850,0.6899785289551292,0.9905567715287874
backbone_epoch_6,2,t2m,0.8284430880120347,0.9874699701810016
backbone_epoch_6,2,u10,0.7859363932183335,0.9821409123569893
backbone_epoch_6,2,v10,0.8120228175344414,0.9809369717896318
backbone_epoch_6,3,z500,70.58098693932901,0.9976380254303276
backbone_epoch_6,3,t850,0.7678213082878284,0.9881716187439817
backbone_epoch_6,3,t2m,0.8955917967764359,0.9850022233398267
backbone_epoch_6,3,u10,0.8948462575507563,0.9770818072990333
backbone_epoch_6,3,v10,0.9278513576065361,0.9753350948488246
backbone_epoch_6,4,z500,91.73007415260017,0.9960208585142424
backbone_epoch_6,4,t850,0.8793151205478433,0.9845892144315069
backbone_epoch_6,4,t2m,0.9638187931902582,0.983035765879647
backbone_epoch_6,4,u10,1.061337278541906,0.9672466439907778
backbone_epoch_6,4,v10,1.0969626517269198,0.9649881597337776
backbone_epoch_6,5,z500,111.6396882893653,0.9940758710466949
backbone_epoch_6,5,t850,0.9570335379525936,0.9815691582983432
backbone_epoch_6,5,t2m,1.0323058936183014,0.9800888742814516
backbone_epoch_6,5,u10,1.1919855718506116,0.9591086113919093
backbone_epoch_6,5,v10,1.2329849450947852,0.9561460520968091
backbone_epoch_6,6,z500,135.29164366482357,0.9912929095369477
backbone_epoch_6,6,t850,1.0686494331786087,0.9771633930712439
backbone_epoch_6,6,t2m,1.1012810262221864,0.9778201673283923
backbone_epoch_6,6,u10,1.366501178821372,0.9453601970352941
backbone_epoch_6,6,v10,1.409098727743053,0.9418326672894994
backbone_epoch_6,7,z500,157.33227939712268,0.9881525352680484
backbone_epoch_6,7,t850,1.157222733817287,0.9729899234611895
backbone_epoch_6,7,t2m,1.1644266490829724,0.9746189134080983
backbone_epoch_6,7,u10,1.5179763532883628,0.933254529976978
backbone_epoch_6,7,v10,1.5683603293402901,0.928535457762926
backbone_epoch_6,8,z500,182.55680923888139,0.9840434992779566
backbone_epoch_6,8,t850,1.2716140347486102,0.9675851397674177
backbone_epoch_6,8,t2m,1.2315917055034105,0.9721740554164908
backbone_epoch_6,8,u10,1.6948760914402967,0.9153842985963022
backbone_epoch_6,8,v10,1.7459717509466843,0.9100555094926717
backbone_epoch_6,9,z500,206.6383164901307,0.9794279649936953
backbone_epoch_6,9,t850,1.3718255378680522,0.9619423084418867
backbone_epoch_6,9,t2m,1.302139659167668,0.9682208622634078
backbone_epoch_6,9,u10,1.858525770336556,0.8992598136710055
backbone_epoch_6,9,v10,1.9157252731269965,0.8925842036748065
backbone_epoch_6,10,z500,233.77597821624585,0.9736438473509677
backbone_epoch_6,10,t850,1.4905459341390173,0.9553197702216036
backbone_epoch_6,10,t2m,1.3725577253203152,0.9653802880361759
backbone_epoch_6,10,u10,2.034403495948408,0.8772412801588048
backbone_epoch_6,10,v10,2.0913180991924007,0.8700205647079639
backbone_epoch_6,11,z500,259.8987065320574,0.9672243991377634
backbone_epoch_6,11,t850,1.5982487721150147,0.9481806292214208
backbone_epoch_6,11,t2m,1.445510381426891,0.9608190006383971
backbone_epoch_6,11,u10,2.201114923594384,0.85769607501323
backbone_epoch_6,11,v10,2.2648664732885093,0.8487661131267441
backbone_epoch_6,12,z500,288.7071101865289,0.9595267186617719
backbone_epoch_6,12,t850,1.7198382502827565,0.9403522024607526
backbone_epoch_6,12,t2m,1.5188937899786668,0.957572759196745
backbone_epoch_6,12,u10,2.3706042939724203,0.8321308683416697
backbone_epoch_6,12,v10,2.4342252648742506,0.8226907133390118
backbone_epoch_6,13,z500,316.6386611341764,0.9510545950362136
backbone_epoch_6,13,t850,1.8326755495710745,0.931697060608997
backbone_epoch_6,13,t2m,1.597951916343007,0.9521214818821273
backbone_epoch_6,13,u10,2.536534684996365,0.8096194150727555
backbone_epoch_6,13,v10,2.6065059427442496,0.7983710263028491
backbone_epoch_6,14,z500,347.03914910854576,0.9411765157177462
backbone_epoch_6,14,t850,1.9557923511419881,0.9226907941216197
backbone_epoch_6,14,t2m,1.6739885713801037,0.948469786337634
backbone_epoch_6,14,u10,2.6991358482637886,0.7808342382894548
backbone_epoch_6,14,v10,2.7668045752541315,0.76950692830805
backbone_epoch_6,15,z500,376.26699061899876,0.9305078587052542
backbone_epoch_6,15,t850,2.071118298855574,0.912614007901879
backbone_epoch_6,15,t2m,1.7555610694032808,0.9423830688998686
backbone_epoch_6,15,u10,2.8599136355202956,0.7564172311868081
backbone_epoch_6,15,v10,2.9341561741003113,0.7429407954881977
backbone_epoch_6,16,z500,407.4808233676676,0.9184573948716318
backbone_epoch_6,16,t850,2.1939118261443835,0.9025491402801855
backbone_epoch_6,16,t2m,1.8324057323306633,0.9384082485843637
backbone_epoch_6,16,u10,3.010171248260157,0.7258250313764177
backbone_epoch_6,16,v10,3.081497847700918,0.7124426677906314
backbone_epoch_6,17,z500,437.2038657758489,0.9056519409797711
backbone_epoch_6,17,t850,2.3086659348876784,0.8912351161408025
backbone_epoch_6,17,t2m,1.9139163201081686,0.9316223340327513
backbone_epoch_6,17,u10,3.159956207488502,0.7010223372688507
backbone_epoch_6,17,v10,3.239224348654294,0.6849624364735694
backbone_epoch_6,18,z500,468.5715580945574,0.8915287206292818
backbone_epoch_6,18,t850,2.429887525196182,0.8802955783279248
backbone_epoch_6,18,t2m,1.9923561858065302,0.9273147686233734
backbone_epoch_6,18,u10,3.2952390249881,0.6698983657959453
backbone_epoch_6,18,v10,3.3731401912326917,0.6536495800457853
backbone_epoch_6,19,z500,497.8921213842637,0.8768948962568571
backbone_epoch_6,19,t850,2.5414892614886746,0.8680360007552461
backbone_epoch_6,19,t2m,2.0746174477998105,0.9198818886080268
backbone_epoch_6,19,u10,3.434410016629949,0.6453250263656318
backbone_epoch_6,19,v10,3.5218631275539294,0.6257055421781273
backbone_epoch_6,20,z500,528.4659125471915,0.8611658918125004
backbone_epoch_6,20,t850,2.6584448321571563,0.856535859947098
backbone_epoch_6,20,t2m,2.152461067258313,0.9153557396467837
backbone_epoch_6,20,u10,3.5545584303040743,0.6143494484810855
backbone_epoch_6,20,v10,3.642516671612276,0.5942679796804929
backbone_epoch_6,21,z500,556.7784507367865,0.8451415956353342
backbone_epoch_6,21,t850,2.764713060922463,0.8436609370082451
backbone_epoch_6,21,t2m,2.233026716296233,0.9074670312790897
backbone_epoch_6,21,u10,3.6803113601727193,0.5911637949210972
backbone_epoch_6,21,v10,3.7821198442128785,0.5665649816643592
backbone_epoch_6,22,z500,586.2277030731713,0.8282229231056555
backbone_epoch_6,22,t850,2.8777829921445366,0.8316585754549037
backbone_epoch_6,22,t2m,2.3119894632414066,0.9026957397354382
backbone_epoch_6,22,u10,3.7847797364495985,0.5613347878003253
backbone_epoch_6,22,v10,3.8907135065707417,0.535422596185567
backbone_epoch_6,23,z500,613.1925111909153,0.8113013752345932
backbone_epoch_6,23,t850,2.978590305957048,0.8182665955420979
backbone_epoch_6,23,t2m,2.3971909411126675,0.8938220562881598
backbone_epoch_6,23,u10,3.898567021226084,0.5399244281166758
backbone_epoch_6,23,v10,4.019120266983629,0.5088097561338094
backbone_epoch_6,24,z500,641.0758472634427,0.7937685724077278
backbone_epoch_6,24,t850,3.0858761251971707,0.8062000341255572
backbone_epoch_6,24,t2m,2.492360835634796,0.8881118437431378
backbone_epoch_6,24,u10,3.989553719259507,0.511259091133512
backbone_epoch_6,24,v10,4.108454761558405,0.4804318050265978
backbone_epoch_6,25,z500,666.230764719361,0.7765454197063126
backbone_epoch_6,25,t850,3.1788523130576705,0.7928303879732527
backbone_epoch_6,25,t2m,2.6102128188703313,0.8772442680497409
backbone_epoch_6,25,u10,4.092381674484168,0.49186502788319936
backbone_epoch_6,25,v10,4.22119608937695,0.4570545397657256
backbone_epoch_6,26,z500,692.3082121950288,0.75895094238846
backbone_epoch_6,26,t850,3.2800574742215973,0.7810518738277797
backbone_epoch_6,26,t2m,2.7359781025508263,0.8704664537360548
backbone_epoch_6,26,u10,4.170218040157297,0.4650284776141524
backbone_epoch_6,26,v10,4.291764047558747,0.43229351779602093
backbone_epoch_6,27,z500,715.6691969546525,0.7419405557922811
backbone_epoch_6,27,t850,3.367630352521076,0.7677766787273258
backbone_epoch_6,27,t2m,2.8835576779349554,0.8582447181200848
backbone_epoch_6,27,u10,4.259508307419676,0.44871875110951215
backbone_epoch_6,27,v10,4.393657841495961,0.4112432594072885
backbone_epoch_6,28,z500,739.9377373210544,0.7246919290979481
backbone_epoch_6,28,t850,3.464348256254995,0.7563405506437717
backbone_epoch_6,28,t2m,3.0849639144023704,0.8476732579689452
backbone_epoch_6,28,u10,4.32116948825687,0.4251810729337138
backbone_epoch_6,28,v10,4.453504988601088,0.3885027859464038
