model_name,lead_time_step,variable,rmse,acc,backbone_rmse,rmse_abs_diff,is_pruned,is_quant
pruned_1_layers_epoch_6,10,t2m,2.826859672642287,0.8676446186763614,1.2778140193257252,1.5490456533165617,True,False
pruned_4_layers_epoch_6,11,t2m,1.95167720384438,0.9300473702020484,1.33864154229617,0.61303566154821,True,False
pruned_2_layers_epoch_6,11,t2m,2.3676245292471774,0.9033439492380152,1.33864154229617,1.0289829869510074,True,False
pruned_1_layers_epoch_6,11,t2m,3.37226996142105,0.8300295625319029,1.33864154229617,2.03362841912488,True,False
pruned_4_layers_epoch_6,12,t2m,2.168714792368798,0.9157308986067106,1.4080131952989037,0.7607015970698945,True,False
pruned_2_layers_epoch_6,12,t2m,2.9557623836581266,0.8680640965200669,1.4080131952989037,1.547749188359223,True,False
pruned_1_layers_epoch_6,12,t2m,3.960486773006077,0.7970204589753177,1.4080131952989037,2.552473577707173,True,False
pruned_4_layers_epoch_6,13,t2m,2.426668204408784,0.8939012888423558,1.4763547801438657,0.9503134242649183,True,False
pruned_2_layers_epoch_6,13,t2m,3.692440806154432,0.8212120273259765,1.4763547801438657,2.2160860260105664,True,False
pruned_1_layers_epoch_6,13,t2m,4.627380700750724,0.7556463906218885,1.4763547801438657,3.151025920606858,True,False
pruned_4_layers_epoch_6,14,t2m,2.70766886119736,0.8734230562295328,1.5495397844794077,1.1581290767179524,True,False
pruned_2_layers_epoch_6,14,t2m,4.596753625230416,0.7713872598869175,1.5495397844794077,3.0472138407510085,True,False
pruned_1_layers_epoch_6,14,t2m,5.424755974854837,0.7177977525322131,1.5495397844794077,3.875216190375429,True,False
pruned_4_layers_epoch_6,15,t2m,3.0071842270856464,0.8456707789911239,1.6219221293593251,1.3852620977263213,True,False
pruned_2_layers_epoch_6,15,t2m,5.701457142163921,0.7099924986588888,1.6219221293593251,4.079535012804596,True,False
pruned_5_layers_epoch_6,15,t2m,6.232288640304651,0.6217490191566212,1.6219221293593251,4.610366510945326,True,False
pruned_4_layers_epoch_6,16,t2m,3.3130994775441773,0.8225323144950014,1.697380506792548,1.6157189707516293,True,False
pruned_5_layers_epoch_6,16,t2m,6.955351696334072,0.5849693485811436,1.697380506792548,5.257971189541523,True,False
pruned_2_layers_epoch_6,16,t2m,7.0100316415285935,0.6492307042109899,1.697380506792548,5.312651134736045,True,False
pruned_4_layers_epoch_6,17,t2m,3.621302820450767,0.7929053176714721,1.770435988570059,1.850866831880708,True,False
pruned_5_layers_epoch_6,17,t2m,7.641863399377748,0.5440162498524735,1.770435988570059,5.871427410807689,True,False
pruned_2_layers_epoch_6,17,t2m,8.543139203300688,0.5796676868333497,1.770435988570059,6.77270321473063,True,False
pruned_4_layers_epoch_6,18,t2m,3.9223088152581753,0.7702194865189451,1.8484467454462743,2.0738620698119012,True,False
