model_name,lead_time_step,variable,rmse,acc
pruned_6_layers_epoch_6,1,z500,52.21170425415039,0.9987098311578761
pruned_6_layers_epoch_6,1,t850,0.6562560047517275,0.9914168465736858
pruned_6_layers_epoch_6,1,t2m,0.9065340870585521,0.9845654418348601
pruned_6_layers_epoch_6,1,u10,0.7406602338705649,0.9843607924503988
pruned_6_layers_epoch_6,1,v10,0.749391432913988,0.9839832746116809
pruned_6_layers_epoch_6,2,z500,84.7512842956202,0.9966236942307243
pruned_6_layers_epoch_6,2,t850,0.8725580959346707,0.9848830023957365
pruned_6_layers_epoch_6,2,t2m,1.0752875082319675,0.9787317214731398
pruned_6_layers_epoch_6,2,u10,0.981595338722847,0.9720214092531684
pruned_6_layers_epoch_6,2,v10,1.0076462609807872,0.9705633930653833
pruned_6_layers_epoch_6,3,z500,114.75683133428988,0.993785194844507
pruned_6_layers_epoch_6,3,t850,0.9966108802310581,0.980103254984211
pruned_6_layers_epoch_6,3,t2m,1.1844161569073213,0.9738170091666323
pruned_6_layers_epoch_6,3,u10,1.1464520865978476,0.9621315851557855
pruned_6_layers_epoch_6,3,v10,1.1770597989332743,0.9601277982056474
pruned_6_layers_epoch_6,4,z500,148.1014620392016,0.9896590549852595
pruned_6_layers_epoch_6,4,t850,1.1414271559795188,0.974056614177853
pruned_6_layers_epoch_6,4,t2m,1.2903282795538449,0.9695159646385875
pruned_6_layers_epoch_6,4,u10,1.3534870793699552,0.9462004174067321
pruned_6_layers_epoch_6,4,v10,1.3897524239630672,0.9434824772387244
pruned_6_layers_epoch_6,5,z500,180.04942125714692,0.984610579200297
pruned_6_layers_epoch_6,5,t850,1.26047278982301,0.9680636615060562
pruned_6_layers_epoch_6,5,t2m,1.4293629423866059,0.9617336498958439
pruned_6_layers_epoch_6,5,u10,1.5431160906839636,0.9305201509145385
pruned_6_layers_epoch_6,5,v10,1.5810138806284473,0.9271456625874482
pruned_6_layers_epoch_6,6,z500,215.20529549881067,0.9779400349329304
pruned_6_layers_epoch_6,6,t850,1.4163719875186516,0.9598053017808073
pruned_6_layers_epoch_6,6,t2m,1.6536090320715024,0.9491228501223985
pruned_6_layers_epoch_6,6,u10,1.762441660438836,0.9074757791764243
pruned_6_layers_epoch_6,6,v10,1.800347955533246,0.9037794737176522
pruned_6_layers_epoch_6,7,z500,249.0119408122654,0.9701924703640645
pruned_6_layers_epoch_6,7,t850,1.5594593093381914,0.9507040954168948
pruned_6_layers_epoch_6,7,t2m,2.017076739385807,0.9241004026801892
pruned_6_layers_epoch_6,7,u10,1.9690895280358511,0.8849738719743058
pruned_6_layers_epoch_6,7,v10,2.01052933898052,0.8803302532467763
pruned_6_layers_epoch_6,8,z500,286.92259616958364,0.9602348921019271
pruned_6_layers_epoch_6,8,t850,1.7339910375339358,0.9392503753054742
pruned_6_layers_epoch_6,8,t2m,2.513699266497649,0.8903929671095736
pruned_6_layers_epoch_6,8,u10,2.1852818694194602,0.8551027561699212
pruned_6_layers_epoch_6,8,v10,2.2312378590333397,0.8496545569856739
pruned_6_layers_epoch_6,9,z500,323.76929103062804,0.9488804596762418
pruned_6_layers_epoch_6,9,t850,1.9003457516931288,0.9262074055618414
pruned_6_layers_epoch_6,9,t2m,3.101837612397178,0.8438062491363654
pruned_6_layers_epoch_6,9,u10,2.392992111557689,0.8266285081815453
pruned_6_layers_epoch_6,9,v10,2.4489931967005383,0.8189550778053326
pruned_6_layers_epoch_6,10,z500,364.42580903974994,0.9348664273762836
pruned_6_layers_epoch_6,10,t850,2.093839713315058,0.9107521312862801
pruned_6_layers_epoch_6,10,t2m,3.7599643981656548,0.7961499787575705
pruned_6_layers_epoch_6,10,u10,2.5993005723260634,0.7905261003771308
pruned_6_layers_epoch_6,10,v10,2.6657322465374484,0.7808228781103422
pruned_6_layers_epoch_6,11,z500,403.68868149059443,0.9192862490701942
pruned_6_layers_epoch_6,11,t850,2.2846826001918514,0.8928203552794856
pruned_6_layers_epoch_6,11,t2m,4.49358560785901,0.7383445145031593
pruned_6_layers_epoch_6,11,u10,2.7972479785620834,0.7576787438472556
pruned_6_layers_epoch_6,11,v10,2.8881557427305085,0.7428895185113619
pruned_6_layers_epoch_6,12,z500,446.29116889484766,0.9007985908225928
pruned_6_layers_epoch_6,12,t850,2.504980921079327,0.8722615824731369
pruned_6_layers_epoch_6,12,t2m,5.308029910039635,0.6857963735497864
pruned_6_layers_epoch_6,12,u10,2.9856623098170956,0.7172768056059683
pruned_6_layers_epoch_6,12,v10,3.1001349361249186,0.6979512272600356
pruned_6_layers_epoch_6,13,z500,486.9570099388421,0.8808330836908778
pruned_6_layers_epoch_6,13,t850,2.7273412856309776,0.8486389278033593
pruned_6_layers_epoch_6,13,t2m,6.173640011409142,0.6270685327452654
pruned_6_layers_epoch_6,13,u10,3.168983829754025,0.681889113767187
pruned_6_layers_epoch_6,13,v10,3.322031555229059,0.6543027781907407
pruned_6_layers_epoch_6,14,z500,530.0160636688744,0.8581310950178008
pruned_6_layers_epoch_6,14,t850,2.9719845262985656,0.8233642508197763
pruned_6_layers_epoch_6,14,t2m,7.0375655962768215,0.5820093930766569
pruned_6_layers_epoch_6,14,u10,3.3370727333942605,0.6390758041895968
pruned_6_layers_epoch_6,14,v10,3.5217693837661317,0.6049483553324332
pruned_6_layers_epoch_6,15,z500,570.2120995548185,0.8344947765659354
pruned_6_layers_epoch_6,15,t850,3.210034538247732,0.7960041884603447
pruned_6_layers_epoch_6,15,t2m,7.857902529519364,0.5355388025997737
pruned_6_layers_epoch_6,15,u10,3.5030944600451592,0.6032110472631188
pruned_6_layers_epoch_6,15,v10,3.735070934508766,0.5579273580838848
pruned_6_layers_epoch_6,16,z500,611.9088953114089,0.8086465980087578
pruned_6_layers_epoch_6,16,t850,3.4583741113460262,0.7688325243955217
pruned_6_layers_epoch_6,16,t2m,8.6182395519491,0.5040054772486234
pruned_6_layers_epoch_6,16,u10,3.649748312028427,0.5599726969636353
pruned_6_layers_epoch_6,16,v10,3.9130426678577614,0.5074207984202401
pruned_6_layers_epoch_6,17,z500,650.0881037365791,0.7824849389784829
pruned_6_layers_epoch_6,17,t850,3.6931789227704095,0.7404687755933687
pruned_6_layers_epoch_6,17,t2m,9.322206049658067,0.46931532966025047
pruned_6_layers_epoch_6,17,u10,3.7956561709249486,0.5259303112602767
pruned_6_layers_epoch_6,17,v10,4.1101295135540665,0.4598068341862556
pruned_6_layers_epoch_6,18,z500,689.0408171754975,0.7547576747127085
pruned_6_layers_epoch_6,18,t850,3.9311959570346597,0.7135343531656532
pruned_6_layers_epoch_6,18,t2m,9.979770990723338,0.44699212317693165
pruned_6_layers_epoch_6,18,u10,3.917223003323518,0.4848567845102129
pruned_6_layers_epoch_6,18,v10,4.2603135868157755,0.4113230804324816
pruned_6_layers_epoch_6,19,z500,723.8779463954478,0.7274848958633465
pruned_6_layers_epoch_6,19,t850,4.152739051999992,0.6859895295603982
pruned_6_layers_epoch_6,19,t2m,10.598617564366517,0.4200958602921257
pruned_6_layers_epoch_6,19,u10,4.039483854890536,0.4549732830937348
pruned_6_layers_epoch_6,19,v10,4.436013149815564,0.3658824261673336
pruned_6_layers_epoch_6,20,z500,758.9367897417292,0.6993792942782354
pruned_6_layers_epoch_6,20,t850,4.374422440981732,0.6606830573281762
pruned_6_layers_epoch_6,20,t2m,11.182872244765639,0.4034877860679307
pruned_6_layers_epoch_6,20,u10,4.136875763951733,0.4173174342296643
pruned_6_layers_epoch_6,20,v10,4.554631089365016,0.3225713172438424
pruned_6_layers_epoch_6,21,z500,789.2528369413408,0.6726253069312879
pruned_6_layers_epoch_6,21,t850,4.579098235295471,0.6349632738355818
pruned_6_layers_epoch_6,21,t2m,11.734910538742662,0.3817661960697707
pruned_6_layers_epoch_6,21,u10,4.239034775249119,0.3921520183039777
pruned_6_layers_epoch_6,21,v10,4.701681944245067,0.282755869144168
pruned_6_layers_epoch_6,22,z500,819.5391610427941,0.6458128569179407
pruned_6_layers_epoch_6,22,t850,4.7821882876603965,0.6119308020482516
pruned_6_layers_epoch_6,22,t2m,12.262682520477465,0.3689333767364811
pruned_6_layers_epoch_6,22,u10,4.315584433145363,0.3586258213113806
pruned_6_layers_epoch_6,22,v10,4.784616972481072,0.24775223642088182
pruned_6_layers_epoch_6,23,z500,844.9185801244981,0.6211746866976082
pruned_6_layers_epoch_6,23,t850,4.968073218894404,0.588805162040881
pruned_6_layers_epoch_6,23,t2m,12.774000684642258,0.3509048386659036
pruned_6_layers_epoch_6,23,u10,4.398928200066423,0.3387688288475548
pruned_6_layers_epoch_6,23,v10,4.898647641336452,0.21660209405782252
pruned_6_layers_epoch_6,24,z500,870.3073382670653,0.5972399689964742
pruned_6_layers_epoch_6,24,t850,5.152932049841854,0.5685277701090168
pruned_6_layers_epoch_6,24,t2m,13.282426567716971,0.34027357632554445
pruned_6_layers_epoch_6,24,u10,4.455420785776064,0.31021712083556796
pruned_6_layers_epoch_6,24,v10,4.9464300624485125,0.1919981322079564
pruned_6_layers_epoch_6,25,z500,890.8955988537666,0.5759024616726284
pruned_6_layers_epoch_6,25,t850,5.3226059668556935,0.548093034485199
pruned_6_layers_epoch_6,25,t2m,13.79472530620724,0.3242882913883838
pruned_6_layers_epoch_6,25,u10,4.522563926334487,0.2957575905589418
pruned_6_layers_epoch_6,25,v10,5.030075318320503,0.1701960501406737
pruned_6_layers_epoch_6,26,z500,911.8011055205787,0.5555448856766664
pruned_6_layers_epoch_6,26,t850,5.492728475751823,0.5305168525466706
pruned_6_layers_epoch_6,26,t2m,14.31863500286081,0.31478780707833487
pruned_6_layers_epoch_6,26,u10,4.564451297568209,0.2715457142356721
pruned_6_layers_epoch_6,26,v10,5.050351417264459,0.15490900118205717
pruned_6_layers_epoch_6,27,z500,928.5243284768899,0.5374805036120575
pruned_6_layers_epoch_6,27,t850,5.648816492304456,0.5128916971510349
pruned_6_layers_epoch_6,27,t2m,14.850349410286162,0.3002930166168586
pruned_6_layers_epoch_6,27,u10,4.619964562314848,0.2611720948662172
pruned_6_layers_epoch_6,27,v10,5.113053127374063,0.14019530245451536
pruned_6_layers_epoch_6,28,z500,946.230905884471,0.5201414778995115
pruned_6_layers_epoch_6,28,t850,5.806786926099042,0.4979917701729183
pruned_6_layers_epoch_6,28,t2m,15.387423952198562,0.2920384690082273
pruned_6_layers_epoch_6,28,u10,4.6502609093096,0.24065429653826706
pruned_6_layers_epoch_6,28,v10,5.117013270628519,0.13126914649577448
